Cost Center;Name;Company Code;Profit Center;Profit Center Name;Functional Area;PC Only;Segment
2002000059;LO SOUR WAT STRP FAC;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000060;LO WASTE SLUDGE DISP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000061;LO SLUDGE MGMT FAC;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000062;LO TRAINING;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000063;LO SAFETY/PROP PROT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000064;LO FIRST AID;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000065;LO OCC TECH SERVICES;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000066;TURNAROUND - EDR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000067;UNALLOCATD COST-OPEX;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000068;LO PROCESS ENGINEER;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000069;LO PLANT ENG/DESIGN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000070;LO LAB CTRL & ANAL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000071;LO ASPHALT RES LAB;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000072;EL DORADO, AR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000073;LO NON TERMINAL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000074;LO PLANT ADMIN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000075;LO ECONOMICS & PLAN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000076;LO GENERAL SERVICES;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000077;UNALLOCATD COST-OVHD;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000078;LO ADMINISTRATIVE;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000079;LO EL DORADO;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000080;LO PLANT YARD/SEWERS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000081;LO MAINT GEN EXPEN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000082;MAINT-FIXED EQP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000083;LO ELEC/INSTR MAINT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000084;LO ROTATING EQUIP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000085;MAINT - MECHANICAL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000086;MAINT -RELIABILITY;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000087;LO MAINT-BLD/INFRAST;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000088;LO M & R ENGINEERING;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000089;ACCOUNTING;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000090;LEGAL;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000091;REFINING SPLIT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000092;SUPPLY CHAIN;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000093;TREASURY;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000094;IT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000095;HR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000096;LO ASPHALT SALES;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000097;LO PROD SUP & DISTR;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000098;N LITTLE ROCK TERM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000099;LION OIL TRUCKING;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000100;LO LOTT CHARGES;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000101;LO OPERATIONS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000102;LO PROC B/ASPHALT OP;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000103;LO MAINT-INSPECTION;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000104;DKL-RAIL OFFLOAD FAC;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000105;MEXICAN FUELS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000106;MEX OPS-LAKE CHARLES;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000107;LO COR MEASURES-REM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000108;CAMU2GWM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000109;SWMU-EQ BASIN REMED;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000110;SWMU-ST WAT POND REM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000111;SWMU-SPCC PD SP REM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000112;REM PROJ MGMT COSTS;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000113;REFINERY-WIDE GWM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000114;SSI POST-CLOSURE GWM;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000115;LO PLANT SP PART WHE;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000116;RISK MANAGEMENT;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);"YB40 (G&A; D&A IN COS)";20022001;Refining
2002000117;CC J. CHRISTY CONSTR;1710 (Delek US Holdings, Inc.);20022003 (J Christy Const Co);J Christy Const Co;"YB40 (G&A; D&A IN COS)";20022003;Refining
2002000118;TT DIV OR/CR OIL ACT;1710 (Delek US Holdings, Inc.);20022004 (LOTT);LOTT;"YB40 (G&A; D&A IN COS)";20022004;Refining
2002000119;TT DOM CRUDE SUPPLY;1710 (Delek US Holdings, Inc.);20022004 (LOTT);LOTT;YB20 (OPEX IN COS);20022004;Refining
2002000120;TT ADMINISTRATIVE;1710 (Delek US Holdings, Inc.);20022004 (LOTT);LOTT;"YB40 (G&A; D&A IN COS)";20022004;Refining
2002000121;RAIL TRANSPORT-LOTT;1710 (Delek US Holdings, Inc.);20022004 (LOTT);LOTT;"YB40 (G&A; D&A IN COS)";20022004;Refining
2002000122;TT ADMIN OPEX;1710 (Delek US Holdings, Inc.);20022004 (LOTT);LOTT;YB20 (OPEX IN COS);20022004;Refining
2002000123;LO SECURITY;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2002000124;EDR - IT OPEX;1710 (Delek US Holdings, Inc.);20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);YB20 (OPEX IN COS);20022001;Refining
2003000001;PRODUCT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000002;RAIL;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000003;MARKETING - BRANDED;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000009;SCCU-SL CENT CL UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000010;KSR - IT OPEX;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000011;PROJECT DEVELOP-KSR;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000015;ISOM UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000020;REFORMER UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000021;MTBE UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000023;CRUDE UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000029;ALON REFINING KS;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000030;LRU;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000032;KROTZ SPRINGS, LA RE;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000033;KSR, LA REFINERY;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000034;KSR REFINERY OPEX;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000035;ATS UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000036;TRAINING;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000040;POLY UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000041;COLONIAL PIPELINE CA;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000042;FCCU;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000044;KSR CENTRIFUGE;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000045;DESULF. UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000047;ALKYLATION UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000048;REFINING SPLIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000049;PRODUCT LOSS CONTROL;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000052;TRADING & SUPPLY;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000053;UNALLOCATD COST-OPEX;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000054;LA PORTE, TX-BOSTCO;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000055;MARRERO-BUCKEYE;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000080;UTIL.-CRUDE/REFORMER;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000082;UTILITIES - FCCU;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000090;PUMPING & MARINE;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000091;LPG PIPELINE;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000092;RAIL CAR LOADING;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000093;KROTZ SPRINGS, LA PR;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000097;GENERAL PLANT OPS;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000099;WASTE WATER TREATMEN;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000152;OCTENE UNIT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000200;ARKS ENERGY COSTS;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000221;ACCOUNTING;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000222;LEGAL;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000250;TURNAROUND;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000396;MAINTENANCE;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000444;IT;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000479;TRUCK RACK;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000482;SECURITY;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000483;REFINERY SAFETY;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000484;ENVIRONMENTAL;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000485;PSM;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000486;ENGINEERING & TECH S;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000487;CONTROL SYSTEMS;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000488;TECHNICAL SERVICES;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000489;RELIABILITY;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000492;LABORATORY;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000494;BLENDING CONTROL;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;YB20 (OPEX IN COS);20032001;Refining
2003000585;HR;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000590;SUPPLY CHAIN;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2003000598;GENERAL & ADMIN;1710 (Delek US Holdings, Inc.);20032001 (KSR - Crude Refinery);KSR - Crude Refinery;"YB40 (G&A; D&A IN COS)";20032001;Refining
2004000001;PRODUCT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000002;CRUDE;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000003;RAIL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000004;TURNAROUND;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000005;GENERAL REFINING;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000006;REFINERY ADMIN;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;"YB40 (G&A; D&A IN COS)";20042001;Refining
2004000007;TANK FARM;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000008;TURNAROUND - TYLER;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000009;UNION OPERATIONS;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000010;#1 HDS HYDRO;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000011;ALKY UNIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000012;AREA 3 OPER - LABOR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000013;CRYO GAS UNIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000014;GHT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000015;#2 COKER;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000016;ALKY FEED TREAT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000017;AREA 4 OPER - LABOR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000018;DEA/SULFER RECOV;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000019;KERO MEROX UNIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000020;SOUR WATER STRIP;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000021;SRU #2;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000022;WASTE WATER;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000023;CRUDE UNIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000024;#2 HDS HYDRO NAPTHA;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000025;#2 PLATFORMER;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000026;AREA 1 OPER - LABOR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000027;SAT GAS PLANT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000028;VACUUM UNIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000029;AREA 2 OPER - LABOR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000030;BOILERS;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000031;FCC UNIT;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000032;ENVIRONMENTAL OPS PR;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000033;UNALLOCATD COST-OPEX;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000034;FLARES;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000035;TANK FARM-TYLER;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000036;ENVIRONMENTAL;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000037;OSHA;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000038;SRC&A;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
2004000039;TRAINING;1710 (Delek US Holdings, Inc.);20042001 (TYR - Refinery);TYR - Refinery;YB20 (OPEX IN COS);20042001;Refining
